policy,mechanism_stage,status,expected_profit,var_loss,cvar_loss,worst_decile_profit,budget_usage,acreage_usage,cvar_violation,budget_violation,acreage_violation,lower_bound_violation,upper_bound_violation,rotation_violation,contract_violation,acres_Corn,acres_Soybean,acres_Winter Wheat,selected_reversal,cell_id,replication_seed,scenario_sha256,copula_family,marginal_family,kendall_tau,alpha,risk_limit
expected_profit,economic_plus_operational,optimal,350.233842080808,-177.36424192017068,-93.39203839582555,93.40687915152904,343.55817600133605,1.0,True,False,False,False,False,False,False,0.5663297358038549,0.34168193111496575,0.0919883330811793,False,LHS-02-019,2026071904,b8647e00c041af982166dc23acfcc8efa30d74863840f79579f598d1942da229,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-97.67960895459561
mean_variance,variance_penalty,optimal,350.233842080808,-177.36424192017068,-93.39203839582555,93.40687915152904,343.55817600133605,1.0,True,False,False,False,False,False,False,0.5663297358038549,0.34168193111496575,0.0919883330811793,False,LHS-02-019,2026071904,b8647e00c041af982166dc23acfcc8efa30d74863840f79579f598d1942da229,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-97.67960895459561
loss_CVaR,economic_operational_plus_CVaR,optimal,349.9412939415908,-179.15664858372224,-97.67960895459345,97.69400872963601,335.62263326545644,1.0,False,False,False,False,False,False,False,0.5248041327903563,0.3832075341284644,0.0919883330811793,False,LHS-02-019,2026071904,b8647e00c041af982166dc23acfcc8efa30d74863840f79579f598d1942da229,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-97.67960895459561
ranking_proportional_repaired,ranking,repaired,337.23797458897855,-180.16242028671982,-98.6746473928987,98.68904906487565,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-019,2026071905,b55675207eb0624ec742d1e9022c5a881c87fa199edb13019f10c1953ed3d0ad,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-96.71025691560283
expected_profit,economic_plus_operational,optimal,353.35435479756705,-181.56991244062206,-92.14649338701238,92.16229755863877,343.55817600133605,1.0,True,False,False,False,False,False,False,0.5663297358038549,0.34168193111496575,0.0919883330811793,False,LHS-02-019,2026071905,b55675207eb0624ec742d1e9022c5a881c87fa199edb13019f10c1953ed3d0ad,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-96.71025691560283
mean_variance,variance_penalty,optimal,353.35435479756705,-181.56991244062206,-92.14649338701238,92.16229755863877,343.55817600133605,1.0,True,False,False,False,False,False,False,0.5663297358038549,0.34168193111496575,0.0919883330811793,False,LHS-02-019,2026071905,b55675207eb0624ec742d1e9022c5a881c87fa199edb13019f10c1953ed3d0ad,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-96.71025691560283
loss_CVaR,economic_operational_plus_CVaR,optimal,353.05593082340016,-184.03618568402092,-96.71025691560054,96.725690389072,335.2968568670277,1.0,False,False,False,False,False,False,False,0.5230993897321212,0.38491227718669946,0.0919883330811793,False,LHS-02-019,2026071905,b55675207eb0624ec742d1e9022c5a881c87fa199edb13019f10c1953ed3d0ad,student_t_df4,student_t_df5,0.5886869602651238,0.9223137322431681,-96.71025691560283
ranking_proportional_repaired,ranking,repaired,336.1453934347759,-159.87933840863036,-144.87734717989542,144.90223549354795,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-020,2026071901,bb4496c3f1b244146b8d724ed1612d5bb4f846a639988071d2cc2c1e420df680,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.81303624249966
expected_profit,economic_plus_operational,optimal,362.20984534796884,-153.92839070068075,-141.5551355439424,141.5756627826635,371.38295568368744,1.0,True,False,False,False,False,False,False,0.6931649903657895,0.25494688379325686,0.051888125840953626,False,LHS-02-020,2026071901,bb4496c3f1b244146b8d724ed1612d5bb4f846a639988071d2cc2c1e420df680,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.81303624249966
mean_variance,variance_penalty,optimal,362.2098453501525,-153.92839070176456,-141.55513554488832,141.57566278360963,371.38295568570555,1.0000000000064915,True,False,False,False,False,False,False,0.6931649903685513,0.2549468837959713,0.05188812584196893,False,LHS-02-020,2026071901,bb4496c3f1b244146b8d724ed1612d5bb4f846a639988071d2cc2c1e420df680,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.81303624249966
loss_CVaR,economic_operational_plus_CVaR,optimal,362.0877661525203,-155.57300439913334,-142.8130362424987,142.83420503834964,367.4694717925106,1.0000000000000002,False,False,False,False,False,False,False,0.6726862677536655,0.27542560640538105,0.051888125840953626,False,LHS-02-020,2026071901,bb4496c3f1b244146b8d724ed1612d5bb4f846a639988071d2cc2c1e420df680,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.81303624249966
ranking_proportional_repaired,ranking,repaired,336.65349164451607,-156.99703735199225,-144.95044445410397,144.97042975991545,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-020,2026071902,9976d973871459f6caa3194a12ab4fbbab108d2834527d1965f785862427eb07,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.73730900166274
expected_profit,economic_plus_operational,optimal,362.7208818642365,-151.72555814270882,-141.38872115997853,141.4058699795638,371.38295568368744,1.0,True,False,False,False,False,False,False,0.6931649903657895,0.25494688379325686,0.051888125840953626,False,LHS-02-020,2026071902,9976d973871459f6caa3194a12ab4fbbab108d2834527d1965f785862427eb07,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.73730900166274
mean_variance,variance_penalty,optimal,362.72088186843587,-151.72555814465179,-141.38872116179655,141.40586998138204,371.3829556875632,1.000000000012465,True,False,False,False,False,False,False,0.6931649903710959,0.2549468837984659,0.051888125842903206,False,LHS-02-020,2026071902,9976d973871459f6caa3194a12ab4fbbab108d2834527d1965f785862427eb07,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.73730900166274
loss_CVaR,economic_operational_plus_CVaR,optimal,362.5855401254845,-152.9778521024254,-142.73730900166214,142.75429806963172,366.9384338102426,1.0,False,False,False,False,False,False,False,0.669907419076177,0.2782044550828694,0.051888125840953626,False,LHS-02-020,2026071902,9976d973871459f6caa3194a12ab4fbbab108d2834527d1965f785862427eb07,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.73730900166274
ranking_proportional_repaired,ranking,repaired,337.0892792815516,-158.29985306980913,-144.7829326029006,144.80535718314917,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-020,2026071903,79bfcc8424b540dcc87437b13d7c914f1244a98598ff4e99f1c710f0eb1ed377,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-143.0087597475172
expected_profit,economic_plus_operational,optimal,363.6764967028814,-153.8194203407351,-141.92765649232464,141.94738493663772,371.38295568368744,1.0,True,False,False,False,False,False,False,0.6931649903657895,0.25494688379325686,0.051888125840953626,False,LHS-02-020,2026071903,79bfcc8424b540dcc87437b13d7c914f1244a98598ff4e99f1c710f0eb1ed377,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-143.0087597475172
mean_variance,variance_penalty,optimal,363.6764967090744,-153.8194203438875,-141.92765649499708,141.94738493931092,371.38295568939725,1.0000000000183604,True,False,False,False,False,False,False,0.6931649903736122,0.2549468838009208,0.051888125843827466,False,LHS-02-020,2026071903,79bfcc8424b540dcc87437b13d7c914f1244a98598ff4e99f1c710f0eb1ed377,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-143.0087597475172
loss_CVaR,economic_operational_plus_CVaR,optimal,363.5256671356113,-154.92210412305724,-143.00875974751656,143.02852399393885,367.8450315150747,1.0,False,False,False,False,False,False,False,0.6746515200957068,0.2734603540633396,0.051888125840953626,False,LHS-02-020,2026071903,79bfcc8424b540dcc87437b13d7c914f1244a98598ff4e99f1c710f0eb1ed377,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-143.0087597475172
ranking_proportional_repaired,ranking,repaired,333.4489514047807,-155.50063934002418,-144.46994043485046,144.488240371837,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-020,2026071904,48495ad0041611fa3a05a04e4e34022c2d748aeed2513b8be4beaad028821d8d,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.57436584278324
expected_profit,economic_plus_operational,optimal,359.52886288368734,-151.0639530369258,-141.4192856848799,141.43528619457706,371.38295568368744,1.0,True,False,False,False,False,False,False,0.6931649903657895,0.25494688379325686,0.051888125840953626,False,LHS-02-020,2026071904,48495ad0041611fa3a05a04e4e34022c2d748aeed2513b8be4beaad028821d8d,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.57436584278324
mean_variance,variance_penalty,optimal,359.5288628848957,-151.0639530374707,-141.4192856854057,141.4352861951029,371.3829556848142,1.0000000000036213,True,False,False,False,False,False,False,0.6931649903673349,0.2549468837947665,0.051888125841519875,False,LHS-02-020,2026071904,48495ad0041611fa3a05a04e4e34022c2d748aeed2513b8be4beaad028821d8d,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.57436584278324
loss_CVaR,economic_operational_plus_CVaR,optimal,359.38902370956896,-152.5487814401883,-142.57436584278247,142.59091340504298,367.56400627869226,1.0,False,False,False,False,False,False,False,0.6731809537096136,0.27493092044943274,0.051888125840953626,False,LHS-02-020,2026071904,48495ad0041611fa3a05a04e4e34022c2d748aeed2513b8be4beaad028821d8d,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.57436584278324
ranking_proportional_repaired,ranking,repaired,336.14692883017597,-157.0083125525253,-144.81636419462066,144.83659064523917,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-020,2026071905,620ff9faa5bddcbee1a5bec40e25fbe4628cdbc1f0337e9a10839915c3e050a8,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.60794127074928
expected_profit,economic_plus_operational,optimal,362.2972770109683,-151.5285867609515,-141.26222503763557,141.27925693871754,371.38295568368744,1.0,True,False,False,False,False,False,False,0.6931649903657895,0.25494688379325686,0.051888125840953626,False,LHS-02-020,2026071905,620ff9faa5bddcbee1a5bec40e25fbe4628cdbc1f0337e9a10839915c3e050a8,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.60794127074928
mean_variance,variance_penalty,optimal,362.2972770109683,-151.5285867609515,-141.26222503763557,141.27925693871754,371.38295568368744,1.0,True,False,False,False,False,False,False,0.6931649903657895,0.25494688379325686,0.051888125840953626,False,LHS-02-020,2026071905,620ff9faa5bddcbee1a5bec40e25fbe4628cdbc1f0337e9a10839915c3e050a8,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.60794127074928
loss_CVaR,economic_operational_plus_CVaR,optimal,362.15639479065203,-153.00625369553342,-142.60794127074882,142.62519207813426,367.0080242178902,1.0,False,False,False,False,False,False,False,0.6702715761020672,0.2778402980569792,0.051888125840953626,False,LHS-02-020,2026071905,620ff9faa5bddcbee1a5bec40e25fbe4628cdbc1f0337e9a10839915c3e050a8,student_t_df4,empirical_resample,0.37129253841499055,0.9657569037233302,-142.60794127074928
ranking_proportional_repaired,ranking,repaired,336.56805449718587,-139.08193369635276,-83.73855095038934,83.77600722570931,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-021,2026071901,4cbc46a741f1fa442673e94189ec6f88b17c33a0182f12aedc0b520b4a2dcfb7,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-83.23082854999063
expected_profit,economic_plus_operational,optimal,341.50357830464895,-138.62912706271808,-82.41794419072858,82.45598779119622,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071901,4cbc46a741f1fa442673e94189ec6f88b17c33a0182f12aedc0b520b4a2dcfb7,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-83.23082854999063
mean_variance,variance_penalty,optimal,341.50357831274476,-138.62912706610803,-82.41794419274433,82.4559877932129,319.136696205488,1.000000000024055,True,False,False,False,False,False,False,0.4595782359795262,0.40347291905282134,0.13694884499170756,False,LHS-02-021,2026071901,4cbc46a741f1fa442673e94189ec6f88b17c33a0182f12aedc0b520b4a2dcfb7,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-83.23082854999063
loss_CVaR,economic_operational_plus_CVaR,optimal,341.4536811425658,-139.02017886049947,-83.23082854998962,83.268586655141,317.6579952884424,1.0,False,False,False,False,False,False,False,0.4518403976146624,0.4112107573974177,0.13694884498791987,False,LHS-02-021,2026071901,4cbc46a741f1fa442673e94189ec6f88b17c33a0182f12aedc0b520b4a2dcfb7,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-83.23082854999063
ranking_proportional_repaired,ranking,repaired,337.4275294521352,-143.7923370937067,-91.41112534833047,91.44657683306777,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-021,2026071902,a0dbf80791b5d4be33c9badfa5a74aeba3c54db2e69986af297e70544e1d4d1c,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-90.98429986792178
expected_profit,economic_plus_operational,optimal,342.38315496747487,-143.3543637382261,-90.30093479108788,90.3368412308954,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071902,a0dbf80791b5d4be33c9badfa5a74aeba3c54db2e69986af297e70544e1d4d1c,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-90.98429986792178
mean_variance,variance_penalty,optimal,342.383154978759,-143.35436374311564,-90.30093479414614,90.33684123395491,319.13669620840676,1.0000000000334421,True,False,False,False,False,False,False,0.4595782359835272,0.4034729190567299,0.13694884499318513,False,LHS-02-021,2026071902,a0dbf80791b5d4be33c9badfa5a74aeba3c54db2e69986af297e70544e1d4d1c,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-90.98429986792178
loss_CVaR,economic_operational_plus_CVaR,optimal,342.33739196356703,-144.05884103564276,-90.98429986792061,91.02022059643092,317.84380063791895,1.0,False,False,False,False,False,False,False,0.4528126914371454,0.4102384635749346,0.13694884498791987,False,LHS-02-021,2026071902,a0dbf80791b5d4be33c9badfa5a74aeba3c54db2e69986af297e70544e1d4d1c,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-90.98429986792178
ranking_proportional_repaired,ranking,repaired,338.1291704486083,-143.2296949524914,-88.23787719486856,88.2750955318056,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-021,2026071903,894317eb5d48e49797e09ce67e77836bd9387d0d88d2f253fcf422188365ebe0,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.78029272085328
expected_profit,economic_plus_operational,optimal,343.13980919101135,-143.39769126719145,-87.0476812353721,87.08581879374513,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071903,894317eb5d48e49797e09ce67e77836bd9387d0d88d2f253fcf422188365ebe0,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.78029272085328
mean_variance,variance_penalty,optimal,343.13980919101135,-143.39769126719145,-87.0476812353721,87.08581879374513,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071903,894317eb5d48e49797e09ce67e77836bd9387d0d88d2f253fcf422188365ebe0,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.78029272085328
loss_CVaR,economic_operational_plus_CVaR,optimal,343.0775766684131,-143.73484494566736,-87.78029272085243,87.81816263428288,317.7702530088053,1.0,False,False,False,False,False,False,False,0.4524278268159332,0.41062332819614694,0.13694884498791987,False,LHS-02-021,2026071903,894317eb5d48e49797e09ce67e77836bd9387d0d88d2f253fcf422188365ebe0,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.78029272085328
ranking_proportional_repaired,ranking,repaired,333.6569526619961,-140.188619993819,-86.28149852230399,86.31798273926654,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-021,2026071904,7fab1ac3fd55caebc9c1be547e9916a7a793b25c8643ae86cbde8274c5874382,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-85.78997251681496
expected_profit,economic_plus_operational,optimal,338.5635732642852,-140.65270647987919,-85.00301924920487,85.04068283070207,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071904,7fab1ac3fd55caebc9c1be547e9916a7a793b25c8643ae86cbde8274c5874382,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-85.78997251681496
mean_variance,variance_penalty,optimal,338.5635732642852,-140.65270647987919,-85.00301924920487,85.04068283070207,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071904,7fab1ac3fd55caebc9c1be547e9916a7a793b25c8643ae86cbde8274c5874382,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-85.78997251681496
loss_CVaR,economic_operational_plus_CVaR,optimal,338.511113743407,-140.97908456162926,-85.78997251681389,85.8273243820749,317.6653373881474,1.0,False,False,False,False,False,False,False,0.45187881781196737,0.41117233720011265,0.13694884498791987,False,LHS-02-021,2026071904,7fab1ac3fd55caebc9c1be547e9916a7a793b25c8643ae86cbde8274c5874382,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-85.78997251681496
ranking_proportional_repaired,ranking,repaired,336.59013399829826,-141.27746358952842,-87.80081537348391,87.83700824712815,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-021,2026071905,e6f145763591092e0d5c8cb8e2897116f923289f110459137dc68faa767b24a3,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.2718365537621
expected_profit,economic_plus_operational,optimal,341.5065693049687,-140.956320743865,-86.4249197965044,86.46182652439352,319.1366961980148,1.0,True,False,False,False,False,False,False,0.4595782359693058,0.4034729190427743,0.13694884498791987,False,LHS-02-021,2026071905,e6f145763591092e0d5c8cb8e2897116f923289f110459137dc68faa767b24a3,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.2718365537621
mean_variance,variance_penalty,optimal,341.506569306923,-140.95632074468077,-86.42491979701481,86.46182652490413,319.13669619981846,1.0000000000058067,True,False,False,False,False,False,False,0.45957823597177155,0.4034729190452002,0.13694884498883503,False,LHS-02-021,2026071905,e6f145763591092e0d5c8cb8e2897116f923289f110459137dc68faa767b24a3,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.2718365537621
loss_CVaR,economic_operational_plus_CVaR,optimal,341.46066379750874,-141.46914821590804,-87.27183655376106,87.3085171707833,317.6322926089781,1.0,False,False,False,False,False,False,False,0.45170589903033836,0.4113452559817417,0.13694884498791987,False,LHS-02-021,2026071905,e6f145763591092e0d5c8cb8e2897116f923289f110459137dc68faa767b24a3,student_t_df4,gaussian,0.5586643213603801,0.946036547076939,-87.2718365537621
ranking_proportional_repaired,ranking,repaired,336.76340609912734,-213.2699479482035,-147.6141532325288,147.6915106531251,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-022,2026071901,0c70e8a3737c886dd9f325ab4b4cee8c7d9ddc2e32815c12aa0f83907e871e6e,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-131.96126349807292
expected_profit,economic_plus_operational,optimal,342.04432317708887,-144.24773674183595,-47.06383069346657,47.17833538155897,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071901,0c70e8a3737c886dd9f325ab4b4cee8c7d9ddc2e32815c12aa0f83907e871e6e,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-131.96126349807292
mean_variance,variance_penalty,optimal,342.04432317708887,-144.24773674183595,-47.06383069346657,47.17833538155897,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071901,0c70e8a3737c886dd9f325ab4b4cee8c7d9ddc2e32815c12aa0f83907e871e6e,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-131.96126349807292
loss_CVaR,economic_operational_plus_CVaR,optimal,339.73553823520894,-202.95083473340281,-131.96126349807503,132.04490531741155,330.9555115108782,1.0,False,False,False,False,False,False,False,0.5264353105686733,0.32590954253066334,0.14765514690066334,False,LHS-02-022,2026071901,0c70e8a3737c886dd9f325ab4b4cee8c7d9ddc2e32815c12aa0f83907e871e6e,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-131.96126349807292
ranking_proportional_repaired,ranking,repaired,337.38312932435974,-212.31394564871496,-149.24508793542645,149.31939735737134,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-022,2026071902,f3d83e30d015d1e65d78fc0c205f1b1ec90276d234a4a49083aa404a0d0751f5,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-133.91493401479235
expected_profit,economic_plus_operational,optimal,342.53234483804584,-146.2290263105857,-50.7679410671321,50.880415881483806,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071902,f3d83e30d015d1e65d78fc0c205f1b1ec90276d234a4a49083aa404a0d0751f5,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-133.91493401479235
mean_variance,variance_penalty,optimal,342.53234483804584,-146.2290263105857,-50.7679410671321,50.880415881483806,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071902,f3d83e30d015d1e65d78fc0c205f1b1ec90276d234a4a49083aa404a0d0751f5,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-133.91493401479235
loss_CVaR,economic_operational_plus_CVaR,optimal,340.3506200228805,-203.5685506036947,-133.91493401479445,133.99700177648796,331.6667290951575,1.0,False,False,False,False,False,False,False,0.5301570143063987,0.32218783879293805,0.14765514690066334,False,LHS-02-022,2026071902,f3d83e30d015d1e65d78fc0c205f1b1ec90276d234a4a49083aa404a0d0751f5,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-133.91493401479235
ranking_proportional_repaired,ranking,repaired,337.5016044109239,-214.46938392230678,-152.616802813398,152.68967918558312,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-022,2026071903,d0e020ec20b9d5a5ee2e94e07ed4ed3467d1cc881e0bb2958cd331a79385d99d,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-137.27106632376197
expected_profit,economic_plus_operational,optimal,343.93446530435233,-148.57927052116725,-54.03955734569402,54.150946574730725,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071903,d0e020ec20b9d5a5ee2e94e07ed4ed3467d1cc881e0bb2958cd331a79385d99d,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-137.27106632376197
mean_variance,variance_penalty,optimal,343.93446530435233,-148.57927052116725,-54.03955734569402,54.150946574730725,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071903,d0e020ec20b9d5a5ee2e94e07ed4ed3467d1cc881e0bb2958cd331a79385d99d,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-137.27106632376197
loss_CVaR,economic_operational_plus_CVaR,optimal,340.7927367363133,-205.07251250680122,-137.27106632376382,137.35095180854296,332.0550899933449,1.0,False,False,False,False,False,False,False,0.5321892534387243,0.3201555996606125,0.14765514690066334,False,LHS-02-022,2026071903,d0e020ec20b9d5a5ee2e94e07ed4ed3467d1cc881e0bb2958cd331a79385d99d,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-137.27106632376197
ranking_proportional_repaired,ranking,repaired,334.9321601628281,-209.29238555243347,-152.20432011254232,152.27158280440963,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-022,2026071904,ecefbef83f464ac3fb71bf72133f1e8ce304e4ea69278ed4901ed4330e96b105,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-136.60383882862791
expected_profit,economic_plus_operational,optimal,340.5144798991738,-146.84064321548823,-51.99065659907323,52.102411400610805,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071904,ecefbef83f464ac3fb71bf72133f1e8ce304e4ea69278ed4901ed4330e96b105,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-136.60383882862791
mean_variance,variance_penalty,optimal,340.51447989981943,-146.84064321593576,-51.990656599423716,52.1024114009614,393.23682508908803,1.0000000000019276,True,False,False,False,False,False,False,0.8523448531001622,7.988015028865099e-13,0.14765514690096665,False,LHS-02-022,2026071904,ecefbef83f464ac3fb71bf72133f1e8ce304e4ea69278ed4901ed4330e96b105,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-136.60383882862791
loss_CVaR,economic_operational_plus_CVaR,optimal,337.97903068406384,-200.7966721322279,-136.60383882863,136.67947254880107,331.4158896565992,1.0,False,False,False,False,False,False,False,0.5288444060460201,0.32350044705331665,0.14765514690066334,False,LHS-02-022,2026071904,ecefbef83f464ac3fb71bf72133f1e8ce304e4ea69278ed4901ed4330e96b105,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-136.60383882862791
ranking_proportional_repaired,ranking,repaired,337.2828752576542,-214.79525434578514,-150.97933391979075,151.05452355108702,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-02-022,2026071905,e8308ff138a655c4c9f3c85a586e325e8f86ffd437fb0d79e2a9aedf913f8869,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-135.90351887026011
expected_profit,economic_plus_operational,optimal,342.21798953841596,-148.47498862921947,-54.13599754639688,54.24715027927339,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071905,e8308ff138a655c4c9f3c85a586e325e8f86ffd437fb0d79e2a9aedf913f8869,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-135.90351887026011
mean_variance,variance_penalty,optimal,342.21798953841596,-148.47498862921947,-54.13599754639688,54.24715027927339,393.236825088488,1.0,True,False,False,False,False,False,False,0.8523448530993367,0.0,0.14765514690066334,False,LHS-02-022,2026071905,e8308ff138a655c4c9f3c85a586e325e8f86ffd437fb0d79e2a9aedf913f8869,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-135.90351887026011
loss_CVaR,economic_operational_plus_CVaR,optimal,340.17851668282646,-204.92150449229464,-135.90351887026225,135.98483771447994,330.78355066362354,1.0,False,False,False,False,False,False,False,0.5255354631209778,0.3268093899783589,0.14765514690066334,False,LHS-02-022,2026071905,e8308ff138a655c4c9f3c85a586e325e8f86ffd437fb0d79e2a9aedf913f8869,student_t_df4,student_t_df5,0.06323784845900456,0.9303821224118741,-135.90351887026011
