design_id,design_sha256,experiment_id,cell_id,replication_seed,model_stage,scenario_sha256,copula_family,kendall_tau,alpha,risk_limit,solver_status,solver_status_code,expected_profit,cvar_loss,var_loss,face_status,selected_reversal,possible_reversal,universal_reversal,face_min_difference,face_max_difference,face_width,evidence_class,allocation_Corn,allocation_Soybean,allocation_Winter_Wheat,acreage_usage,acreage_slack,budget_usage,budget_slack,min_lower_bound_slack,min_upper_bound_slack,cvar_slack,optimizer_var_auxiliary,optimizer_cvar_expression,optimizer_cvar_slack,budget_binds,cvar_binds,land_binds,rotation_binds,contract_binds,lower_bound_binds,upper_bound_binds,kkt_primal_residual,kkt_dual_nonnegativity_violation,kkt_stationarity_residual,kkt_complementarity_residual,risk_dual_eta,tail_weight_sum,tail_weight_min,tail_weight_max,tail_weight_cap,tail_weight_violation,raw_dual_land,raw_dual_budget,raw_dual_cvar,shadow_price_land,shadow_price_budget,shadow_price_cvar,lower_bound_slack_Corn,upper_bound_slack_Corn,lower_bound_binds_Corn,upper_bound_binds_Corn,raw_dual_lower_bound_Corn,shadow_price_lower_bound_Corn,raw_dual_upper_bound_Corn,shadow_price_upper_bound_Corn,lower_bound_slack_Soybean,upper_bound_slack_Soybean,lower_bound_binds_Soybean,upper_bound_binds_Soybean,raw_dual_lower_bound_Soybean,shadow_price_lower_bound_Soybean,raw_dual_upper_bound_Soybean,shadow_price_upper_bound_Soybean,lower_bound_slack_Winter Wheat,upper_bound_slack_Winter Wheat,lower_bound_binds_Winter Wheat,upper_bound_binds_Winter Wheat,raw_dual_lower_bound_Winter Wheat,shadow_price_lower_bound_Winter Wheat,raw_dual_upper_bound_Winter Wheat,shadow_price_upper_bound_Winter Wheat,cvar_subgradient_Corn,cvar_subgradient_Soybean,cvar_subgradient_Winter Wheat,margin_gap_Corn_minus_Soybean,score_order_fixed,budget,rotation,contract,corn_bound,budget_ratio,rotation_cap,contract_minimum,corn_upper,direct_forcing,marginal_pressure_active,mechanism_class,contract_slack_Soybean,contract_binds_Soybean,raw_dual_contract_Soybean,shadow_price_contract_Soybean,rotation_slack_Corn,rotation_binds_Corn,raw_dual_rotation_Corn,shadow_price_rotation_Corn,risk_regime,frontier_minimum_cvar,frontier_expected_profit_cvar,frontier_width,infeasible_anchor,registered_infeasible,minimum_feasible_cvar,infeasibility_margin,infeasibility_certificate_status,cross_family_status
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223027,M3_DOWNSIDE_RISK,56b79b83fa02f48f4d682718ed5a81b374d786e04786613ca55610072c5b328c,student_t_df4,0.25,0.9,-201.97054482258008,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-192.35289983102865,-104.9324377856089,87.42046204541975,True,True,-192.35289983102865,9.61764499155143,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223028,M3_DOWNSIDE_RISK,5231ef4e803785347cb6c6d683ab46458fc0fc183bd7bab2c524706dfba670d0,student_t_df4,0.25,0.9,-178.51149226230555,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-170.01094501171957,-99.30435158623193,70.70659342548764,True,True,-170.01094501171957,8.500547250585981,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223029,M3_DOWNSIDE_RISK,a587fa2d4cb4e7d424ccaaa4a43b5576963cea6a86e44f9b376cc9fe15054176,student_t_df4,0.25,0.9,-172.7621180667723,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-164.53535053978314,-71.87197347315576,92.66337706662738,True,True,-164.53535053978314,8.226767526989164,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223030,M3_DOWNSIDE_RISK,a51101c9a20974d4387e0555b4d441a45300a722efd30bc2d510e1b31ca5981c,student_t_df4,0.25,0.9,-182.3364866300858,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-173.65379679055792,-90.64574876589886,83.00804802465906,True,True,-173.65379679055792,8.682689839527882,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223031,M3_DOWNSIDE_RISK,a979397b27b830b066c16b92d1a067af2eaf2d1cefa17ee3aadd7a8e16f51a99,student_t_df4,0.25,0.9,-197.62892809054412,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-188.21802675289916,-96.11840900550814,92.09961774739102,True,True,-188.21802675289916,9.410901337644958,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223032,M3_DOWNSIDE_RISK,119598949c05a60f959f09367cb716c004a0f41f5b033ddc74056e2852e9a8d4,student_t_df4,0.25,0.9,-151.88903255808606,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-144.65622148389147,-38.650303815617406,106.00591766827407,True,True,-144.65622148389147,7.232811074194586,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223033,M3_DOWNSIDE_RISK,825aae296c613346bc332d8f4298ebf7d2b3ceb18785817b1e3db04b01379d10,student_t_df4,0.25,0.9,-193.8488021560728,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-184.61790681530744,-180.5205921457418,4.097314669565634,True,True,-184.61790681530744,9.230895340765358,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223034,M3_DOWNSIDE_RISK,d4f0714e7cf9921675a3739f4d123d61088cc35d799db30028c2ecf12ca1ddf1,student_t_df4,0.25,0.9,-175.32806524288557,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-166.97910975512912,-60.413250029984994,106.56585972514412,True,True,-166.97910975512912,8.348955487756456,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223035,M3_DOWNSIDE_RISK,d9318352c2fa21c352115cead099a191ad38c4b362deba5b11bd49725900e174,student_t_df4,0.25,0.9,-172.0514233762898,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-163.85849845360931,-145.17663679290195,18.68186166070737,True,True,-163.85849845360931,8.192924922680476,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223036,M3_DOWNSIDE_RISK,d42bc84db73bf36704a05081fdb0e80a6fdfc5056499542d253d1206da43c811,student_t_df4,0.25,0.9,-192.10185461228238,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-182.95414724979275,-96.30789463825997,86.64625261153279,True,True,-182.95414724979275,9.147707362489626,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223037,M3_DOWNSIDE_RISK,d27222432604213effc642c94db76eba7b913bda48be908bc530fc3cc4ac2e86,student_t_df4,0.25,0.9,-189.24217507112732,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-180.23064292488317,-68.81424672197546,111.4163962029077,True,True,-180.23064292488317,9.01153214624415,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223038,M3_DOWNSIDE_RISK,e1d98e8e13b27ba599ef40176e7670452f382c9c95265efa636c91319f05efce,student_t_df4,0.25,0.9,-196.24076238977446,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-186.8959641807376,-118.43644296936968,68.45952121136791,True,True,-186.8959641807376,9.344798209036867,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223039,M3_DOWNSIDE_RISK,0f576c1281d1feb4eb8a33741d2ccb84ecc8a375815fdcfa4101337708dc6cbc,student_t_df4,0.25,0.9,-177.42448905518827,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-168.97570386208406,-69.1682476724986,99.80745618958547,True,True,-168.97570386208406,8.448785193104214,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223040,M3_DOWNSIDE_RISK,82394d400f68bb8a8261255027c5231c275c2fda65855e13f64a8e07182b96f3,student_t_df4,0.25,0.9,-193.23115121707758,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-184.02966782578818,-99.01447475185998,85.0151930739282,True,True,-184.02966782578818,9.2014833912894,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223041,M3_DOWNSIDE_RISK,326c06a1abe8443101bb71fe3051caf144f3c3434139d7701b60ac4a9b76f019,student_t_df4,0.25,0.9,-183.06188811237672,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-174.34465534512069,-85.74238111333156,88.60227423178912,True,True,-174.34465534512069,8.717232767256036,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223042,M3_DOWNSIDE_RISK,64b3809c2ac68c99a22e0664167b899c7119236ce2021d6ec7046d47c7971311,student_t_df4,0.25,0.9,-203.61188592921272,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-193.91608183734544,-95.48908304312413,98.42699879422132,True,True,-193.91608183734544,9.695804091867274,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223043,M3_DOWNSIDE_RISK,437627877b4f4158cdefd02882e433d76688ff87fde92dd3391d71d506562544,student_t_df4,0.25,0.9,-194.53913189685488,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-185.27536371129037,-74.70560068646309,110.56976302482728,True,True,-185.27536371129037,9.263768185564516,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223044,M3_DOWNSIDE_RISK,39a64aa3a7c00068d02ba1f3ad49e38405536d3d9e7b0a112993df905fe48c53,student_t_df4,0.25,0.9,-191.57409696449102,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-182.45152091856286,-110.7400627375749,71.71145818098796,True,True,-182.45152091856286,9.122576045928156,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223045,M3_DOWNSIDE_RISK,78c6fcccd8a14855e6753f22a6e49de80c6e278c32b5d9a574ac329ec711eb79,student_t_df4,0.25,0.9,-169.0240016182003,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-160.97523963638122,-44.792121392723004,116.18311824365821,True,True,-160.97523963638122,8.04876198181907,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223046,M3_DOWNSIDE_RISK,a39e81202af44a2a8a81b465ab498fe842c8cbcc5e4de9c500e3ae686b6f5ecb,student_t_df4,0.25,0.9,-193.6100495915334,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-184.390523420508,-92.07140828302775,92.31911513748025,True,True,-184.390523420508,9.219526171025393,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223047,M3_DOWNSIDE_RISK,9aeaa722db8e80deed3a36a08c49184ced72950848ac0a1f4e26396144960d3a,student_t_df4,0.25,0.9,-199.5047072451528,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-190.0044830906217,-98.2322451513174,91.7722379393043,True,True,-190.0044830906217,9.500224154531082,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223048,M3_DOWNSIDE_RISK,c3ba03169f907298468968556573f6bd784f82ac5fe58b544f2007123a16d059,student_t_df4,0.25,0.9,-197.0319152525657,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-187.64944309768163,-87.37177765784874,100.27766543983289,True,True,-187.64944309768163,9.382472154884084,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223049,M3_DOWNSIDE_RISK,fbee27877729f5b8064b3b95e85edc5126313b92f3f346de9746b9bf602e3291,student_t_df4,0.25,0.9,-209.3455570811147,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-199.37672102963305,-97.56744034968396,101.80928067994908,True,True,-199.37672102963305,9.968836051481645,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223050,M3_DOWNSIDE_RISK,8eff9d60f384c690b3737dc7bde37a503136a39cea21804efdafe91e8b3bbd0f,student_t_df4,0.25,0.9,-184.91204004463424,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-176.10670480441357,-73.141099606602,102.96560519781157,True,True,-176.10670480441357,8.805335240220671,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223051,M3_DOWNSIDE_RISK,668813d0ef1b066f0fe6d1b65d7d5c074c66253bccd4aaea69a0dbd2eb2d05b5,student_t_df4,0.25,0.9,-191.493194240596,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-182.37447070532954,-83.28725936377862,99.08721134155093,True,True,-182.37447070532954,9.118723535266469,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223052,M3_DOWNSIDE_RISK,03b8f17c45e6d663d8f1c3bdfbaba290c4455e4c1330d652fe31d9eaee15a4fd,student_t_df4,0.25,0.9,-180.5826849887677,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-171.9835095131121,-166.35326583795205,5.630243675160045,True,True,-171.9835095131121,8.599175475655613,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223053,M3_DOWNSIDE_RISK,c1c6ea48c4e3c7341ecbf941422bbf93abad4542c5ae02ff8f555ccf3b7ee597,student_t_df4,0.25,0.9,-186.57097100107077,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-177.68663904863882,-89.44345410200384,88.24318494663498,True,True,-177.68663904863882,8.88433195243195,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223054,M3_DOWNSIDE_RISK,978e46fb005553dc85d25c95b871f24d97db3efe81e8925b49ca5695b90489ac,student_t_df4,0.25,0.9,-162.89536584972603,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-155.13844366640575,-48.492863086973045,106.6455805794327,True,True,-155.13844366640575,7.756922183320285,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223055,M3_DOWNSIDE_RISK,030c40f6170a8bb40eb72a4c6fae1f3082db407701a9977018e8e5d88a6ebb5f,student_t_df4,0.25,0.9,-166.67674465320334,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-158.73975681257463,-71.36300177815562,87.376755034419,True,True,-158.73975681257463,7.936987840628717,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223056,M3_DOWNSIDE_RISK,b88d91d98f9cd605470125a945beaa5a37e237a59ab33096879210370b36e3c4,student_t_df4,0.25,0.9,-183.94224494997573,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-175.18309042854833,-91.34170307548327,83.84138735306506,True,True,-175.18309042854833,8.759154521427405,DESIGNED_BELOW_MINIMUM_CVAR,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-INFEASIBLE,202607223057,M3_DOWNSIDE_RISK,a259748ec6f71daa4d70f1f109250bb5370aadbad2afaaf3e40595a8c2a17993,student_t_df4,0.25,0.9,-178.5017859432046,infeasible_or_failed,2,,,,infeasible,False,False,False,,,,CONFIRMATORY_SIMULATION_NOT_EMPIRICAL_EVIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infeasible,-170.0017008982901,-58.65135757472396,111.35034332356614,True,True,-170.0017008982901,8.5000850449145,DESIGNED_BELOW_MINIMUM_CVAR,
