margin_pressure,tail_risk_pressure,budget_pressure,shared_pressure,boundary_pressure,stationarity_residual,risk_dual_eta,budget_dual,design_id,design_sha256,experiment_id,cell_id,replication_seed,crop_i,crop_j,mechanism_class
5.6526061900403874,5.652606190040388,0.0,0.0,0.0,-8.881784197001252e-16,0.026872899237461077,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223002,Corn,Soybean,RISK_PRESSURE
2.6190512131548758,2.6190512131548678,0.0,0.0,0.0,7.993605777301127e-15,0.012915395605822713,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223003,Corn,Soybean,RISK_PRESSURE
7.769541171982155,7.769541171982145,0.0,0.0,0.0,9.769962616701378e-15,0.032046476970959296,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223004,Corn,Soybean,RISK_PRESSURE
6.09904892338227,6.099048923382276,0.0,0.0,0.0,-6.217248937900877e-15,0.02827695858229719,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223005,Corn,Soybean,RISK_PRESSURE
3.726347771660528,3.7263477716605236,0.0,0.0,0.0,4.440892098500626e-15,0.016842136044189382,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223006,Corn,Soybean,RISK_PRESSURE
-1.2473789702573868,-1.2473789702573863,0.0,0.0,0.0,-4.440892098500626e-16,0.011063848715720305,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223007,Corn,Soybean,RISK_PRESSURE
2.869053772664529,2.8690537726645275,0.0,0.0,0.0,1.3322676295501878e-15,0.013583721982646338,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223008,Corn,Soybean,RISK_PRESSURE
9.034237767796242,9.034237767796242,0.0,0.0,0.0,0.0,0.04717258349255164,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223009,Corn,Soybean,RISK_PRESSURE
20.625820516011515,20.625820516011554,0.0,0.0,0.0,-3.907985046680551e-14,0.12245094268963241,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223010,Corn,Soybean,RISK_PRESSURE
5.532470496087399,5.532470496087401,0.0,0.0,0.0,-2.6645352591003757e-15,0.0253179151077687,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223011,Corn,Soybean,RISK_PRESSURE
14.820609084131434,14.82060908413143,0.0,0.0,0.0,3.552713678800501e-15,0.07526998538098148,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223012,Corn,Soybean,RISK_PRESSURE
-7.217210848530556,-7.217210848530541,0.0,0.0,0.0,-1.509903313490213e-14,0.14167387608084175,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223013,Corn,Soybean,RISK_PRESSURE
0.9827598437708502,0.9827598437708509,0.0,0.0,0.0,-6.661338147750939e-16,0.004966041830170539,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223014,Corn,Soybean,RISK_PRESSURE
-1.805258611980605,-1.8052586119806044,0.0,0.0,0.0,-6.661338147750939e-16,0.015661505630403492,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223015,Corn,Soybean,RISK_PRESSURE
-6.436633843829497,-6.436633843829489,0.0,0.0,0.0,-7.993605777301127e-15,0.1640441683251174,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223016,Corn,Soybean,RISK_PRESSURE
-3.560399087223118,-3.5603990872231166,0.0,0.0,0.0,-1.3322676295501878e-15,0.059715840880776284,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223017,Corn,Soybean,RISK_PRESSURE
7.876091947737336,7.876091947737341,0.0,0.0,0.0,-4.440892098500626e-15,0.0409487225260129,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223018,Corn,Soybean,RISK_PRESSURE
9.566517260429237,9.566517260429233,0.0,0.0,0.0,3.552713678800501e-15,0.04443350284751307,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223019,Corn,Soybean,RISK_PRESSURE
-12.218414707629961,-12.218414707629961,0.0,0.0,0.0,0.0,0.20285173289814354,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223020,Corn,Soybean,RISK_PRESSURE
5.470240209130623,5.470240209130616,0.0,0.0,0.0,6.217248937900877e-15,0.025643730619121972,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223021,Corn,Soybean,RISK_PRESSURE
16.070209900352438,16.07020990035243,0.0,0.0,0.0,7.105427357601002e-15,0.09164317621095912,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223022,Corn,Soybean,RISK_PRESSURE
26.613628509209946,26.61362850920994,0.0,0.0,0.0,7.105427357601002e-15,0.1582813380941378,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223023,Corn,Soybean,RISK_PRESSURE
0.9574569277015712,0.9574569277015712,0.0,0.0,0.0,0.0,0.005485173413630701,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223024,Corn,Soybean,RISK_PRESSURE
15.035491577841299,15.0354915778413,0.0,0.0,0.0,-1.7763568394002505e-15,0.08232492394264794,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223025,Corn,Soybean,RISK_PRESSURE
10.711405482688008,10.711405482688011,0.0,0.0,0.0,-3.552713678800501e-15,0.05447421382017957,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223026,Corn,Soybean,RISK_PRESSURE
11.304968835949126,11.304968835949126,0.0,0.0,0.0,0.0,0.06008881145535286,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223027,Corn,Soybean,RISK_PRESSURE
21.89148796016707,21.89148796016706,0.0,0.0,0.0,1.0658141036401503e-14,0.1265989643600886,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223028,Corn,Soybean,RISK_PRESSURE
3.4562737372798438,3.456273737279842,0.0,0.0,0.0,1.7763568394002505e-15,0.017279462527766916,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223029,Corn,Soybean,RISK_PRESSURE
8.128285075812983,8.128285075812977,0.0,0.0,0.0,5.329070518200751e-15,0.04470413401769764,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223030,Corn,Soybean,RISK_PRESSURE
9.944996466964255,9.944996466964255,0.0,0.0,0.0,0.0,0.054038657352710615,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223031,Corn,Soybean,RISK_PRESSURE
2.1110260093967668,2.111026009396766,0.0,0.0,0.0,8.881784197001252e-16,0.008984839172670853,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223032,Corn,Soybean,RISK_PRESSURE
-5.778453367240331,-5.778453367240326,0.0,0.0,0.0,-5.329070518200751e-15,0.09815131766378793,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223033,Corn,Soybean,RISK_PRESSURE
4.440236514582182,4.440236514582182,0.0,0.0,0.0,0.0,0.019514668168860688,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223034,Corn,Soybean,RISK_PRESSURE
-5.2922084326686445,-5.2922084326686445,0.0,0.0,0.0,0.0,0.04609804559550045,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223035,Corn,Soybean,RISK_PRESSURE
11.714533808885335,11.714533808885326,0.0,0.0,0.0,8.881784197001252e-15,0.05573366707147153,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223036,Corn,Soybean,RISK_PRESSURE
6.929779855833772,6.929779855833773,0.0,0.0,0.0,-8.881784197001252e-16,0.029448362158956867,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223037,Corn,Soybean,RISK_PRESSURE
5.792012999641997,5.792012999641999,0.0,0.0,0.0,-1.7763568394002505e-15,0.030039278336897873,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223038,Corn,Soybean,RISK_PRESSURE
5.1240609146613,5.124060914661301,0.0,0.0,0.0,-1.7763568394002505e-15,0.0268249068005545,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223039,Corn,Soybean,RISK_PRESSURE
0.4054302754120158,0.4054302754120157,0.0,0.0,0.0,1.1102230246251565e-16,0.0021105437940245994,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223040,Corn,Soybean,RISK_PRESSURE
6.9619694327463435,6.9619694327463435,0.0,0.0,0.0,0.0,0.032664954351322904,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223041,Corn,Soybean,RISK_PRESSURE
16.839874435642116,16.839874435642116,0.0,0.0,0.0,0.0,0.08266256338862189,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223042,Corn,Soybean,RISK_PRESSURE
10.293906596900797,10.293906596900795,0.0,0.0,0.0,1.7763568394002505e-15,0.0469076933956925,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223043,Corn,Soybean,RISK_PRESSURE
22.19653990824156,22.19653990824156,0.0,0.0,0.0,0.0,0.12158301033015899,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223044,Corn,Soybean,RISK_PRESSURE
2.643025851404161,2.643025851404161,0.0,0.0,0.0,0.0,0.011937336988171902,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223045,Corn,Soybean,RISK_PRESSURE
7.221393934822629,7.22139393482263,0.0,0.0,0.0,-8.881784197001252e-16,0.03361180474285752,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223046,Corn,Soybean,RISK_PRESSURE
7.974812910253888,7.974812910253887,0.0,0.0,0.0,8.881784197001252e-16,0.03795928860393126,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223047,Corn,Soybean,RISK_PRESSURE
15.383372959458598,15.383372959458601,0.0,0.0,0.0,-3.552713678800501e-15,0.06549324397785275,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223048,Corn,Soybean,RISK_PRESSURE
5.420183413675147,5.4201834136751454,0.0,0.0,0.0,1.7763568394002505e-15,0.025411460452125955,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223049,Corn,Soybean,RISK_PRESSURE
0.8592758435601127,0.8592758435601121,0.0,0.0,0.0,5.551115123125783e-16,0.00434363433132077,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223050,Corn,Soybean,RISK_PRESSURE
12.131827572746886,12.131827572746877,0.0,0.0,0.0,8.881784197001252e-15,0.056162172927919606,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223051,Corn,Soybean,RISK_PRESSURE
-0.959508179097952,-0.9595081790979519,0.0,0.0,0.0,-1.1102230246251565e-16,0.024077968441137448,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223052,Corn,Soybean,RISK_PRESSURE
4.304212576300813,4.304212576300813,0.0,0.0,0.0,0.0,0.02378987166053667,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223053,Corn,Soybean,RISK_PRESSURE
3.6881910772119113,3.6881910772119113,0.0,0.0,0.0,0.0,0.017366092167305447,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223054,Corn,Soybean,RISK_PRESSURE
12.336220919101436,12.336220919101436,0.0,0.0,0.0,0.0,0.06956951412468731,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223055,Corn,Soybean,RISK_PRESSURE
10.886724359049367,10.886724359049362,0.0,0.0,0.0,5.329070518200751e-15,0.06284117186894095,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223056,Corn,Soybean,RISK_PRESSURE
1.5572846249850727,1.5572846249850727,0.0,0.0,0.0,0.0,0.006584106135439905,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223057,Corn,Soybean,RISK_PRESSURE
-6.507928967687178,-6.507928967687177,0.0,0.0,0.0,-8.881784197001252e-16,0.07346426215384429,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223058,Corn,Soybean,RISK_PRESSURE
-0.0414543506873315,-0.04145435068733155,0.0,0.0,0.0,4.85722573273506e-17,0.0007416123365159276,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223059,Corn,Soybean,RISK_PRESSURE
-4.454255709675806,-4.454255709675797,0.0,0.0,0.0,-8.881784197001252e-15,0.036167273387194304,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223060,Corn,Soybean,RISK_PRESSURE
11.71436173816528,11.714361738165298,0.0,0.0,0.0,-1.7763568394002505e-14,0.07341807690406346,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223061,Corn,Soybean,RISK_PRESSURE
16.34724506246397,16.347245062463976,0.0,0.0,0.0,-7.105427357601002e-15,0.06867934143715798,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223062,Corn,Soybean,RISK_PRESSURE
-8.631558314098413,-8.63155831409841,0.0,0.0,0.0,-3.552713678800501e-15,0.08516686069566468,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223063,Corn,Soybean,RISK_PRESSURE
13.795455500557807,13.795455500557809,0.0,0.0,0.0,-1.7763568394002505e-15,0.07014964192475846,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-JUST_BINDING,202607223064,Corn,Soybean,RISK_PRESSURE
0.7764502511187175,0.0,0.0,0.0,0.7764502511187175,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223001,Corn,Soybean,RISK_SLACK
5.6526061900403874,0.0,0.0,0.0,5.6526061900403874,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223002,Corn,Soybean,RISK_SLACK
2.6190512131548758,0.0,0.0,0.0,2.6190512131548758,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223003,Corn,Soybean,RISK_SLACK
7.769541171982155,0.0,0.0,0.0,7.769541171982155,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223004,Corn,Soybean,RISK_SLACK
6.09904892338227,0.0,0.0,0.0,6.099048923382213,5.684341886080802e-14,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223005,Corn,Soybean,RISK_SLACK
3.726347771660528,0.0,0.0,0.0,3.726347771660528,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223006,Corn,Soybean,RISK_SLACK
-1.2473789702573868,0.0,0.0,0.0,-1.2473789702573868,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223007,Corn,Soybean,RISK_SLACK
2.869053772664529,0.0,0.0,0.0,2.869053772664529,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223008,Corn,Soybean,RISK_SLACK
9.034237767796242,0.0,0.0,0.0,9.034237767796242,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223009,Corn,Soybean,RISK_SLACK
20.625820516011515,0.0,0.0,0.0,20.625820516011515,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223010,Corn,Soybean,RISK_SLACK
5.532470496087399,0.0,0.0,0.0,5.532470496087399,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223011,Corn,Soybean,RISK_SLACK
14.820609084131434,0.0,0.0,0.0,14.820609084131434,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223012,Corn,Soybean,RISK_SLACK
-7.217210848530556,0.0,0.0,0.0,-7.217210848530556,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223013,Corn,Soybean,RISK_SLACK
0.9827598437708502,0.0,0.0,0.0,0.9827598437708502,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223014,Corn,Soybean,RISK_SLACK
-1.805258611980605,0.0,0.0,0.0,-1.805258611980605,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223015,Corn,Soybean,RISK_SLACK
-6.436633843829497,0.0,0.0,0.0,-6.436633843829497,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223016,Corn,Soybean,RISK_SLACK
-3.560399087223118,0.0,0.0,0.0,-3.560399087223118,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223017,Corn,Soybean,RISK_SLACK
7.876091947737336,0.0,0.0,0.0,7.876091947737336,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223018,Corn,Soybean,RISK_SLACK
9.566517260429237,0.0,0.0,0.0,9.566517260429237,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223019,Corn,Soybean,RISK_SLACK
-12.218414707629961,0.0,0.0,0.0,-12.218414707629961,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223020,Corn,Soybean,RISK_SLACK
5.470240209130623,0.0,0.0,0.0,5.470240209130623,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223021,Corn,Soybean,RISK_SLACK
16.070209900352438,0.0,0.0,0.0,16.070209900352438,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223022,Corn,Soybean,RISK_SLACK
26.613628509209946,0.0,0.0,0.0,26.613628509209946,0.0,0.0,0.0,CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.90-SLACK,202607223023,Corn,Soybean,RISK_SLACK
