design_id,design_sha256,experiment_id,replication_seed,archetype,signal_accuracy,flexibility_level,allowed_actions_json,no_information_action,signal_actions_json,no_information_value,signal_value,value_of_information,policy_actionable,action_set_nested,payoff_matrix_json,evidence_status,garbling_from_0_90_json,exact_anchor
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226010,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",7.527805512713291,7.527805512713291,0.0,False,True,"[[7.5917208556062405,7.463890169820341],[-0.3492957522800926,-1.0643555211978968],[6.2338977580489034,5.275236663449922]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226010,dominated_option_null,0.7,low,[0],0,"[0,0]",7.527805512713291,7.527805512713291,0.0,False,True,"[[7.5917208556062405,7.463890169820341],[-0.3492957522800926,-1.0643555211978968],[6.2338977580489034,5.275236663449922]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226010,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",7.527805512713291,7.527805512713291,0.0,False,True,"[[7.5917208556062405,7.463890169820341],[-0.3492957522800926,-1.0643555211978968],[6.2338977580489034,5.275236663449922]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226010,dominated_option_null,0.9,low,[0],0,"[0,0]",7.527805512713291,7.527805512713291,0.0,False,True,"[[7.5917208556062405,7.463890169820341],[-0.3492957522800926,-1.0643555211978968],[6.2338977580489034,5.275236663449922]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226011,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",8.479455838634006,8.479455838634006,0.0,False,True,"[[7.718888707272917,9.240022969995097],[-0.3629067464210429,0.2418469463920903],[4.595570629462771,5.028763737037735]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226011,dominated_option_null,0.5,low,[0],0,"[0,0]",8.479455838634006,8.479455838634006,0.0,False,True,"[[7.718888707272917,9.240022969995097],[-0.3629067464210429,0.2418469463920903],[4.595570629462771,5.028763737037735]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226011,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",8.479455838634006,8.479455838634006,0.0,False,True,"[[7.718888707272917,9.240022969995097],[-0.3629067464210429,0.2418469463920903],[4.595570629462771,5.028763737037735]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226011,dominated_option_null,0.7,low,[0],0,"[0,0]",8.479455838634006,8.479455838634006,0.0,False,True,"[[7.718888707272917,9.240022969995097],[-0.3629067464210429,0.2418469463920903],[4.595570629462771,5.028763737037735]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226011,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",8.479455838634006,8.479455838634006,0.0,False,True,"[[7.718888707272917,9.240022969995097],[-0.3629067464210429,0.2418469463920903],[4.595570629462771,5.028763737037735]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226011,dominated_option_null,0.9,low,[0],0,"[0,0]",8.479455838634006,8.479455838634006,0.0,False,True,"[[7.718888707272917,9.240022969995097],[-0.3629067464210429,0.2418469463920903],[4.595570629462771,5.028763737037735]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226012,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",9.664170639950427,9.664170639950427,0.0,False,True,"[[10.478553950391172,8.849787329509681],[-0.368613608042299,-1.365445471761759],[4.2182835908686656,4.857046631881391]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226012,dominated_option_null,0.5,low,[0],0,"[0,0]",9.664170639950427,9.664170639950427,0.0,False,True,"[[10.478553950391172,8.849787329509681],[-0.368613608042299,-1.365445471761759],[4.2182835908686656,4.857046631881391]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226012,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",9.664170639950427,9.664170639950427,0.0,False,True,"[[10.478553950391172,8.849787329509681],[-0.368613608042299,-1.365445471761759],[4.2182835908686656,4.857046631881391]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226012,dominated_option_null,0.7,low,[0],0,"[0,0]",9.664170639950427,9.664170639950427,0.0,False,True,"[[10.478553950391172,8.849787329509681],[-0.368613608042299,-1.365445471761759],[4.2182835908686656,4.857046631881391]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226012,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",9.664170639950427,9.664170639950427,0.0,False,True,"[[10.478553950391172,8.849787329509681],[-0.368613608042299,-1.365445471761759],[4.2182835908686656,4.857046631881391]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226012,dominated_option_null,0.9,low,[0],0,"[0,0]",9.664170639950427,9.664170639950427,0.0,False,True,"[[10.478553950391172,8.849787329509681],[-0.368613608042299,-1.365445471761759],[4.2182835908686656,4.857046631881391]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226013,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",8.939841474169953,8.939841474169953,0.0,False,True,"[[9.646181786259406,8.233501162080499],[-1.0812917142247271,-0.42195631500095954],[5.317582105763176,5.080299929350303]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226013,dominated_option_null,0.5,low,[0],0,"[0,0]",8.939841474169953,8.939841474169953,0.0,False,True,"[[9.646181786259406,8.233501162080499],[-1.0812917142247271,-0.42195631500095954],[5.317582105763176,5.080299929350303]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226013,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",8.939841474169953,8.939841474169953,0.0,False,True,"[[9.646181786259406,8.233501162080499],[-1.0812917142247271,-0.42195631500095954],[5.317582105763176,5.080299929350303]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226013,dominated_option_null,0.7,low,[0],0,"[0,0]",8.939841474169953,8.939841474169953,0.0,False,True,"[[9.646181786259406,8.233501162080499],[-1.0812917142247271,-0.42195631500095954],[5.317582105763176,5.080299929350303]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226013,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",8.939841474169953,8.939841474169953,0.0,False,True,"[[9.646181786259406,8.233501162080499],[-1.0812917142247271,-0.42195631500095954],[5.317582105763176,5.080299929350303]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226013,dominated_option_null,0.9,low,[0],0,"[0,0]",8.939841474169953,8.939841474169953,0.0,False,True,"[[9.646181786259406,8.233501162080499],[-1.0812917142247271,-0.42195631500095954],[5.317582105763176,5.080299929350303]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226014,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",7.780851961509642,7.780851961509642,0.0,False,True,"[[7.672580468410768,7.889123454608516],[1.3910343877610956,-1.8275313140860954],[4.081783563265478,5.732337489507293]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226014,dominated_option_null,0.5,low,[0],0,"[0,0]",7.780851961509642,7.780851961509642,0.0,False,True,"[[7.672580468410768,7.889123454608516],[1.3910343877610956,-1.8275313140860954],[4.081783563265478,5.732337489507293]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226014,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",7.780851961509642,7.780851961509642,0.0,False,True,"[[7.672580468410768,7.889123454608516],[1.3910343877610956,-1.8275313140860954],[4.081783563265478,5.732337489507293]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226014,dominated_option_null,0.7,low,[0],0,"[0,0]",7.780851961509642,7.780851961509642,0.0,False,True,"[[7.672580468410768,7.889123454608516],[1.3910343877610956,-1.8275313140860954],[4.081783563265478,5.732337489507293]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226014,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",7.780851961509642,7.780851961509642,0.0,False,True,"[[7.672580468410768,7.889123454608516],[1.3910343877610956,-1.8275313140860954],[4.081783563265478,5.732337489507293]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226014,dominated_option_null,0.9,low,[0],0,"[0,0]",7.780851961509642,7.780851961509642,0.0,False,True,"[[7.672580468410768,7.889123454608516],[1.3910343877610956,-1.8275313140860954],[4.081783563265478,5.732337489507293]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226015,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",9.02044356589941,9.02044356589941,0.0,False,True,"[[8.45729365429707,9.58359347750175],[-1.4153773777723306,0.8888449857682414],[3.2664830659825768,4.756800295114286]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226015,dominated_option_null,0.5,low,[0],0,"[0,0]",9.02044356589941,9.02044356589941,0.0,False,True,"[[8.45729365429707,9.58359347750175],[-1.4153773777723306,0.8888449857682414],[3.2664830659825768,4.756800295114286]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226015,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",9.02044356589941,9.02044356589941,0.0,False,True,"[[8.45729365429707,9.58359347750175],[-1.4153773777723306,0.8888449857682414],[3.2664830659825768,4.756800295114286]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226015,dominated_option_null,0.7,low,[0],0,"[0,0]",9.02044356589941,9.02044356589941,0.0,False,True,"[[8.45729365429707,9.58359347750175],[-1.4153773777723306,0.8888449857682414],[3.2664830659825768,4.756800295114286]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226015,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",9.02044356589941,9.02044356589941,0.0,False,True,"[[8.45729365429707,9.58359347750175],[-1.4153773777723306,0.8888449857682414],[3.2664830659825768,4.756800295114286]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226015,dominated_option_null,0.9,low,[0],0,"[0,0]",9.02044356589941,9.02044356589941,0.0,False,True,"[[8.45729365429707,9.58359347750175],[-1.4153773777723306,0.8888449857682414],[3.2664830659825768,4.756800295114286]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226016,dominated_option_null,0.5,high,"[0,1]",0,"[0,0]",8.464943895370777,8.464943895370777,0.0,False,True,"[[8.490093670484343,8.43979412025721],[0.26705700771542096,1.2583582439539704],[4.15065991148057,6.21584531876957]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226016,dominated_option_null,0.5,low,[0],0,"[0,0]",8.464943895370777,8.464943895370777,0.0,False,True,"[[8.490093670484343,8.43979412025721],[0.26705700771542096,1.2583582439539704],[4.15065991148057,6.21584531876957]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226016,dominated_option_null,0.7,high,"[0,1]",0,"[0,0]",8.464943895370777,8.464943895370777,0.0,False,True,"[[8.490093670484343,8.43979412025721],[0.26705700771542096,1.2583582439539704],[4.15065991148057,6.21584531876957]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226016,dominated_option_null,0.7,low,[0],0,"[0,0]",8.464943895370777,8.464943895370777,0.0,False,True,"[[8.490093670484343,8.43979412025721],[0.26705700771542096,1.2583582439539704],[4.15065991148057,6.21584531876957]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226016,dominated_option_null,0.9,high,"[0,1]",0,"[0,0]",8.464943895370777,8.464943895370777,0.0,False,True,"[[8.490093670484343,8.43979412025721],[0.26705700771542096,1.2583582439539704],[4.15065991148057,6.21584531876957]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226016,dominated_option_null,0.9,low,[0],0,"[0,0]",8.464943895370777,8.464943895370777,0.0,False,True,"[[8.490093670484343,8.43979412025721],[0.26705700771542096,1.2583582439539704],[4.15065991148057,6.21584531876957]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,0,robust_option_substitutes,0.5,high,"[0,1,2]",2,"[2,2]",9.0,9.0,0.0,False,True,"[[10.0,0.0],[0.0,10.0],[9.0,9.0]]",EXACT_FINITE_SYNTHETIC_ANCHOR,"[[0.4999999999999999,0.5000000000000001],[0.5000000000000001,0.4999999999999999]]",True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,0,robust_option_substitutes,0.5,low,"[0,1]",0,"[0,0]",5.0,5.0,0.0,False,True,"[[10.0,0.0],[0.0,10.0],[9.0,9.0]]",EXACT_FINITE_SYNTHETIC_ANCHOR,"[[0.4999999999999999,0.5000000000000001],[0.5000000000000001,0.4999999999999999]]",True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,0,robust_option_substitutes,0.7,high,"[0,1,2]",2,"[2,2]",9.0,9.0,0.0,False,True,"[[10.0,0.0],[0.0,10.0],[9.0,9.0]]",EXACT_FINITE_SYNTHETIC_ANCHOR,"[[0.7500000000000001,0.2499999999999999],[0.2499999999999999,0.7500000000000001]]",True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,0,robust_option_substitutes,0.7,low,"[0,1]",0,"[0,1]",5.0,7.0,2.0,True,True,"[[10.0,0.0],[0.0,10.0],[9.0,9.0]]",EXACT_FINITE_SYNTHETIC_ANCHOR,"[[0.7500000000000001,0.2499999999999999],[0.2499999999999999,0.7500000000000001]]",True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,0,robust_option_substitutes,0.9,high,"[0,1,2]",2,"[0,1]",9.0,9.0,0.0,True,True,"[[10.0,0.0],[0.0,10.0],[9.0,9.0]]",EXACT_FINITE_SYNTHETIC_ANCHOR,"[[1.0,0.0],[0.0,1.0]]",True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,0,robust_option_substitutes,0.9,low,"[0,1]",0,"[0,1]",5.0,9.0,4.0,True,True,"[[10.0,0.0],[0.0,10.0],[9.0,9.0]]",EXACT_FINITE_SYNTHETIC_ANCHOR,"[[1.0,0.0],[0.0,1.0]]",True
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226001,robust_option_substitutes,0.5,high,"[0,1,2]",2,"[2,2]",8.933965416756964,8.933965416756964,0.0,False,True,"[[9.476265903973136,0.5566455499715559],[0.39149799527779466,11.518765856092724],[9.133225228181676,8.734705605332252]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226001,robust_option_substitutes,0.5,low,"[0,1]",1,"[1,1]",5.95513192568526,5.95513192568526,0.0,False,True,"[[9.476265903973136,0.5566455499715559],[0.39149799527779466,11.518765856092724],[9.133225228181676,8.734705605332252]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226001,robust_option_substitutes,0.7,high,"[0,1,2]",2,"[2,2]",8.933965416756964,8.933965416756964,0.0,False,True,"[[9.476265903973136,0.5566455499715559],[0.39149799527779466,11.518765856092724],[9.133225228181676,8.734705605332252]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226001,robust_option_substitutes,0.7,low,"[0,1]",1,"[0,1]",5.95513192568526,7.490482647810453,1.5353507221251936,True,True,"[[9.476265903973136,0.5566455499715559],[0.39149799527779466,11.518765856092724],[9.133225228181676,8.734705605332252]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226001,robust_option_substitutes,0.9,high,"[0,1,2]",2,"[2,1]",8.933965416756964,9.749706167953981,0.8157407511970174,True,True,"[[9.476265903973136,0.5566455499715559],[0.39149799527779466,11.518765856092724],[9.133225228181676,8.734705605332252]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226001,robust_option_substitutes,0.9,low,"[0,1]",1,"[0,1]",5.95513192568526,9.495171469292105,3.540039543606845,True,True,"[[9.476265903973136,0.5566455499715559],[0.39149799527779466,11.518765856092724],[9.133225228181676,8.734705605332252]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,robust_option_substitutes,0.5,high,"[0,1,2]",2,"[2,2]",9.245751656111112,9.245751656111112,0.0,False,True,"[[10.286740715114156,0.8676714862471773],[-0.8581659119129428,10.351011899607782],[9.903446207510788,8.588057104711437]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,robust_option_substitutes,0.5,low,"[0,1]",0,"[0,0]",5.577206100680667,5.577206100680667,0.0,False,True,"[[10.286740715114156,0.8676714862471773],[-0.8581659119129428,10.351011899607782],[9.903446207510788,8.588057104711437]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,robust_option_substitutes,0.7,high,"[0,1,2]",2,"[2,2]",9.245751656111112,9.245751656111112,0.0,False,True,"[[10.286740715114156,0.8676714862471773],[-0.8581659119129428,10.351011899607782],[9.903446207510788,8.588057104711437]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,robust_option_substitutes,0.7,low,"[0,1]",0,"[0,1]",5.577206100680667,7.224639251302813,1.6474331506221462,True,True,"[[10.286740715114156,0.8676714862471773],[-0.8581659119129428,10.351011899607782],[9.903446207510788,8.588057104711437]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,robust_option_substitutes,0.9,high,"[0,1,2]",2,"[2,1]",9.245751656111112,9.501000707843282,0.2552490517321697,True,True,"[[10.286740715114156,0.8676714862471773],[-0.8581659119129428,10.351011899607782],[9.903446207510788,8.588057104711437]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226002,robust_option_substitutes,0.9,low,"[0,1]",0,"[0,1]",5.577206100680667,9.287463955341584,3.7102578546609175,True,True,"[[10.286740715114156,0.8676714862471773],[-0.8581659119129428,10.351011899607782],[9.903446207510788,8.588057104711437]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,robust_option_substitutes,0.5,high,"[0,1,2]",2,"[2,2]",7.764933989740119,7.764933989740119,0.0,False,True,"[[8.77593508110738,-0.5928522840071143],[0.10447239995813387,10.794793642722894],[8.368754375582864,7.161113603897375]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,robust_option_substitutes,0.5,low,"[0,1]",1,"[1,1]",5.449633021340514,5.449633021340514,0.0,False,True,"[[8.77593508110738,-0.5928522840071143],[0.10447239995813387,10.794793642722894],[8.368754375582864,7.161113603897375]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,robust_option_substitutes,0.7,high,"[0,1,2]",2,"[2,1]",7.764933989740119,7.7970797069853415,0.032145717245222194,True,True,"[[8.77593508110738,-0.5928522840071143],[0.10447239995813387,10.794793642722894],[8.368754375582864,7.161113603897375]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,202607226003,robust_option_substitutes,0.7,low,"[0,1]",1,"[0,1]",5.449633021340514,6.776498070733249,1.326865049392735,True,True,"[[8.77593508110738,-0.5928522840071143],[0.10447239995813387,10.794793642722894],[8.368754375582864,7.161113603897375]]",FINITE_SYNTHETIC_DESIGN_NOT_EMPIRICAL,,
