design_id,design_sha256,figure_id,panel_id,source_output,metric,group_id,value,ci_low,ci_high,n,promotion_eligibility,evidence_boundary
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.95-BINDING_MID,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.95-INFEASIBLE,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.95-JUST_BINDING,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.95-SLACK,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.95-STRONGLY_BINDING,0.953125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.99-BINDING_MID,0.265625,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.99-INFEASIBLE,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.99-JUST_BINDING,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.99-SLACK,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,selected_reversal,E3:E3-A0.99-STRONGLY_BINDING,0.859375,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:NONE,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+margins,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+margins+operations,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+margins+operations+risk,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+margins+risk,0.125,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+operations,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+operations+risk,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:dependence+risk,0.125,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:margins,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:margins+operations,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:margins+operations+risk,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:margins+risk,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:operations,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:operations+risk,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,ATTRIBUTION:risk,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E1:E1-GAP-+0000.0,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E1:E1-GAP-+0005.0,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E1:E1-GAP-+0025.0,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E1:E1-GAP-+0100.0,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E1:E1-GAP--0025.0,1.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B0-R0-C0,0.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B0-R0-C1,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B0-R1-C0,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B0-R1-C1,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B1-R0-C0,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B1-R0-C1,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B1-R1-C0,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-B1-R1-C1,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E2:E2-CORN-BOUND-ANCHOR,1.0,,,16,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.90-BINDING_MID,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.90-INFEASIBLE,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.90-JUST_BINDING,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.90-SLACK,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.90-STRONGLY_BINDING,0.984375,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.95-BINDING_MID,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.95-INFEASIBLE,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.95-JUST_BINDING,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.95-SLACK,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.95-STRONGLY_BINDING,0.953125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.99-BINDING_MID,0.265625,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.99-INFEASIBLE,0.0,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.99-JUST_BINDING,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.99-SLACK,0.203125,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F2,FACE_CLASSIFICATION,optimal_faces.csv,universal_reversal,E3:E3-A0.99-STRONGLY_BINDING,0.859375,,,64,EXACT_FACE_AUDIT,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,allocation_l1,E1-GAP-+0005.0-VS-TIE,1.03125,0.6749653325389309,1.3875346674610691,64,PRECISION_FAILED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,allocation_l1,E1-GAP-+0025.0-VS-TIE,1.03125,0.6749653325389309,1.3875346674610691,64,PRECISION_FAILED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,allocation_l1,E1-GAP-+0100.0-VS-TIE,1.03125,0.6749653325389309,1.3875346674610691,64,PRECISION_FAILED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,allocation_l1,E1-GAP--0025.0-VS-TIE,0.96875,0.6124653325389309,1.3250346674610691,64,PRECISION_FAILED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,selected_reversal_change,E1-GAP-+0005.0-VS-TIE,0.0,0.0,0.10460422851283636,64,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,selected_reversal_change,E1-GAP-+0025.0-VS-TIE,0.0,0.0,0.10460422851283636,64,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,selected_reversal_change,E1-GAP-+0100.0-VS-TIE,0.0,0.0,0.10460422851283636,64,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E1_CONTRASTS,mechanism_summary.csv,selected_reversal_change,E1-GAP--0025.0-VS-TIE,1.0,0.8953957714871638,1.0,64,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B0-R0-C1-VS-BASE,1.1,1.1,1.1,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B0-R1-C0-VS-BASE,1.1,1.1,1.1,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B0-R1-C1-VS-BASE,1.1,1.1,1.1,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B1-R0-C0-VS-BASE,1.3647095761381474,1.3647095761381474,1.3647095761381474,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B1-R0-C1-VS-BASE,1.3647095761381478,1.3647095761381478,1.3647095761381478,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B1-R1-C0-VS-BASE,1.3647095761381478,1.3647095761381478,1.3647095761381478,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-B1-R1-C1-VS-BASE,1.3647095761381478,1.3647095761381478,1.3647095761381478,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,allocation_l1,E2-CORN-BOUND-ANCHOR-VS-BASE,1.1,1.1,1.1,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B0-R0-C1-VS-BASE,-3.876510427777699,-3.8765104277779407,-3.8765104277774576,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B0-R1-C0-VS-BASE,-3.8765104277776743,-3.876510427777912,-3.8765104277774367,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B0-R1-C1-VS-BASE,-3.8765104277776743,-3.876510427777912,-3.8765104277774367,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B1-R0-C0-VS-BASE,-4.809373547988795,-4.809373547989093,-4.809373547988496,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B1-R0-C1-VS-BASE,-4.809373547988731,-4.809373547989034,-4.809373547988428,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B1-R1-C0-VS-BASE,-4.809373547988731,-4.809373547989034,-4.809373547988428,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-B1-R1-C1-VS-BASE,-4.809373547988731,-4.809373547989034,-4.809373547988428,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,F3,E2_CONTRASTS,mechanism_summary.csv,expected_profit,E2-CORN-BOUND-ANCHOR-VS-BASE,-3.8765104277776743,-3.876510427777912,-3.8765104277774367,16,PRECISION_PASSED,SIMULATION_NOT_EMPIRICAL_EVIDENCE
