design_id,design_sha256,experiment_id,contrast_id,metric,check_n,finite_n,estimate,ci_low,ci_high,half_width,interval_width,precision_target,precision_pass,binary_metric,familywise_coverage,multiplicity_count,experiment_stopped_at_check,experiment_stop_reason,all_registered_primary_intervals_pass
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-STRONGLY_BINDING-VS-SLACK,allocation_l1,64,64,1.0251488417676593,0.8685232144290129,1.1817744691063057,0.15662562733864643,0.31325125467729287,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-STRONGLY_BINDING-VS-SLACK,cvar_loss,64,64,-90.9398492623854,-109.10353455073994,-72.77616397403085,18.163685288354547,36.32737057670909,12.0,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.95-STRONGLY_BINDING-VS-SLACK,selected_reversal_change,64,64,0.953125,0.7964466374277501,0.9906250160617627,0.09708918931700627,0.19417837863401255,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-BINDING_MID-VS-SLACK,allocation_l1,64,64,0.5698354225492068,0.44327562825661815,0.6963952168417955,0.1265597942925887,0.2531195885851774,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-BINDING_MID-VS-SLACK,cvar_loss,64,64,-85.18651480233086,-104.66283783179719,-65.71019177286453,19.47632302946632,38.95264605893264,12.0,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-BINDING_MID-VS-SLACK,selected_reversal_change,64,64,0.265625,0.1333431018849044,0.45955087044810616,0.16310388428160089,0.32620776856320177,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-JUST_BINDING-VS-SLACK,allocation_l1,64,64,0.05294825866403953,0.03527342527480074,0.07062309205327832,0.017674833389238788,0.035349666778477576,0.08,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-JUST_BINDING-VS-SLACK,cvar_loss,64,64,-8.51865148023306,-10.466283783179692,-6.571019177286429,1.9476323029466323,3.8952646058932645,12.0,True,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-JUST_BINDING-VS-SLACK,selected_reversal_change,64,64,0.203125,0.09113423842105967,0.39319812653408703,0.15103194405651368,0.30206388811302737,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-STRONGLY_BINDING-VS-SLACK,allocation_l1,64,64,1.2733472070490683,1.096856122990454,1.4498382911076826,0.1764910840586143,0.3529821681172286,0.08,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-STRONGLY_BINDING-VS-SLACK,cvar_loss,64,64,-161.8543781244287,-198.85939188041476,-124.84936436844266,37.00501375598604,74.01002751197208,12.0,False,False,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E3,E3-A0.99-STRONGLY_BINDING-VS-SLACK,selected_reversal_change,64,64,0.859375,0.6774813043081858,0.9467479381145314,0.13463331690317282,0.26926663380634563,0.38,True,True,0.95,27,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,allocation_l1,16,16,0.6289378256751416,0.024035509586924908,1.2338401417633582,0.6049023160882167,1.2098046321764333,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,cvar_loss,16,16,-11.448284135948326,-35.69320872142626,12.796640449529606,24.244924585477932,48.489849170955864,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,selected_reversal_change,16,16,0.3125,0.09412844348856797,0.6653710470624273,0.2856213017869297,0.5712426035738594,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,allocation_l1,16,16,0.7658656875260426,0.2801049949475671,1.251626380104518,0.4857606925784755,0.971521385156951,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,cvar_loss,16,16,8.267302614165615,-19.18711194465662,35.72171717298785,27.454414558822236,54.90882911764447,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,selected_reversal_change,16,16,0.5,0.20055663801981372,0.7994433619801863,0.2994433619801863,0.5988867239603726,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,allocation_l1,16,16,0.666583096009866,0.06174435933179723,1.2714218326879347,0.6048387366780688,1.2096774733561375,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,cvar_loss,16,16,0.49977684960090496,-29.330950857779737,30.33050455698155,29.830727707380642,59.661455414761285,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,selected_reversal_change,16,16,0.1875,0.04034750133485565,0.5588183162501364,0.2592354074576404,0.5184708149152808,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,allocation_l1,16,16,0.20214542112153636,0.048072160620451165,0.35621868162262155,0.1540732605010852,0.3081465210021704,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,cvar_loss,16,16,0.3968254406768583,-2.6919074472693634,3.48555832862308,3.0887328879462217,6.177465775892443,12.0,True,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,selected_reversal_change,16,16,0.375,0.1264525333702316,0.7132137936637652,0.29338063014676685,0.5867612602935337,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,allocation_l1,16,15,0.8340116613300054,0.07404847826417238,1.5939748443958384,0.759963183065833,1.519926366131666,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,cvar_loss,16,15,-0.1703887155452937,-35.41999317818173,35.07921574709114,35.249604462636434,70.49920892527287,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,selected_reversal_change,16,15,0.2,0.04311772807451425,0.5810675698681078,0.26897492089679675,0.5379498417935935,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,allocation_l1,16,15,0.2570520388602927,-0.047230187195080875,0.5613342649156663,0.3042822260553736,0.6085644521107472,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,cvar_loss,16,15,4.3803986391127,-10.812621476029678,19.57341875425508,15.193020115142378,30.386040230284756,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,selected_reversal_change,16,15,0.26666666666666666,0.06982746891666819,0.6378722072609269,0.2840223691721293,0.5680447383442586,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,allocation_l1,32,31,0.6234578191961611,0.24956705924000616,0.997348579152316,0.3738907599561549,0.7477815199123098,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,cvar_loss,32,31,1.975202218055581,-16.81843740594213,20.768841842053295,18.793639623997713,37.587279247995426,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,selected_reversal_change,32,31,0.16129032258064516,0.047272823366844074,0.4270434210991348,0.18988529886614536,0.3797705977322907,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,allocation_l1,32,29,0.6881598165417169,0.3976748096508817,0.978644823432552,0.2904850068908352,0.5809700137816703,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,cvar_loss,32,29,4.007453966929076,-10.118539639557586,18.133447573415737,14.125993606486661,28.251987212973322,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,selected_reversal_change,32,29,0.3793103448275862,0.17044123167975686,0.6450956834055356,0.23732722586288935,0.4746544517257787,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,allocation_l1,32,32,0.7360766112030326,0.3441059196021008,1.1280473028039644,0.3919706916009318,0.7839413832018636,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,cvar_loss,32,32,1.0164121851354158,-18.67181178723795,20.70463615750878,19.688223972373365,39.37644794474673,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,selected_reversal_change,32,32,0.1875,0.060971235525310113,0.45060408862775103,0.19481642655122045,0.3896328531024409,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,allocation_l1,32,32,0.26952802068946013,0.09475510354174538,0.4443009378371749,0.17477291714771476,0.3495458342954295,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,cvar_loss,32,32,4.265883518696024,-3.3945402562569793,11.926307293649026,7.660423774953003,15.320847549906006,12.0,True,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,selected_reversal_change,32,32,0.3125,0.13295837683668715,0.5739868176551495,0.22051422040923116,0.4410284408184623,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,allocation_l1,32,31,0.6878384049762356,0.2799866833055504,1.0956901266469208,0.40785172167068523,0.8157034433413705,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,cvar_loss,32,31,2.4522852657010734,-16.25324156343423,21.157812094836373,18.7055268291353,37.4110536582706,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,selected_reversal_change,32,31,0.16129032258064516,0.047272823366844074,0.4270434210991348,0.18988529886614536,0.3797705977322907,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,allocation_l1,32,29,0.24474795927813664,0.08651071361701262,0.40298520493926065,0.15823724566112402,0.31647449132224803,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,cvar_loss,32,29,4.218029324893373,-5.18546925359635,13.621527903383097,9.403498578489723,18.806997156979445,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,selected_reversal_change,32,29,0.2413793103448276,0.08580477463349345,0.5189171862635621,0.21655620581503432,0.43311241163006864,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,allocation_l1,48,46,0.6788181033635216,0.3776085559617689,0.9800276507652742,0.30120954740175265,0.6024190948035053,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,cvar_loss,48,46,-2.545186830090583,-16.35147384067757,11.261100180496406,13.806287010586988,27.612574021173977,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,selected_reversal_change,48,46,0.2608695652173913,0.11838426704608535,0.4812369899572034,0.18142636145555902,0.36285272291111803,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,allocation_l1,48,42,0.7108470700146006,0.4769933948114819,0.9447007452177192,0.23385367520311867,0.46770735040623734,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,cvar_loss,48,42,5.9322751510216545,-4.655618960489779,16.520169262533088,10.587894111511433,21.175788223022867,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,selected_reversal_change,48,42,0.47619047619047616,0.27102714617102286,0.6897171206265483,0.20934498722776274,0.41868997445552547,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,allocation_l1,48,48,0.7686796676852602,0.4531466348680498,1.0842127005024706,0.3155330328172104,0.6310660656344208,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,cvar_loss,48,48,1.8376014260208715,-14.093782879998587,17.76898573204033,15.931384306019458,31.862768612038916,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,selected_reversal_change,48,48,0.1875,0.07428087172676404,0.39892249455262574,0.16232081141293087,0.32464162282586173,0.38,True,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,allocation_l1,48,48,0.23712518059226328,0.11568256935134621,0.3585677918331803,0.12144261124091707,0.24288522248183414,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,cvar_loss,48,48,2.3436037236635023,-2.9494694313366185,7.636676878663623,5.293073155000121,10.586146310000242,12.0,True,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,selected_reversal_change,48,48,0.2916666666666667,0.14128036174636724,0.5075218824398927,0.18312076034676272,0.36624152069352545,0.38,True,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,allocation_l1,48,47,0.7514816796074337,0.4235769301697012,1.0793864290451662,0.3279047494377325,0.655809498875465,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,cvar_loss,48,47,4.328276403329192,-10.74034030033662,19.396893106995,15.06861670366581,30.13723340733162,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,selected_reversal_change,48,47,0.1702127659574468,0.06367395482133276,0.3822398319364704,0.1592829385575688,0.3185658771151376,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,allocation_l1,48,45,0.2492722645385279,0.10982113041575348,0.38872339866130234,0.13945113412277443,0.27890226824554887,0.08,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,cvar_loss,48,45,3.821132239080037,-2.694342129908602,10.336606608068676,6.515474368988639,13.030948737977278,12.0,False,False,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,selected_reversal_change,48,45,0.2222222222222222,0.09282332924966294,0.44376722223177134,0.1754719464910542,0.3509438929821084,0.38,False,True,0.95,18,False,CONTINUE,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,allocation_l1,64,62,0.7032756714504843,0.45239324679110304,0.9541580961098656,0.25088242465938126,0.5017648493187625,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,cvar_loss,64,62,4.59752651536441,-9.695528035633089,18.890581066361907,14.293054550997498,28.586109101994996,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.25-VS-T0.00,selected_reversal_change,64,62,0.25806451612903225,0.13021420211354454,0.4469407311196376,0.15836326450304655,0.3167265290060931,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,allocation_l1,64,58,0.6636121166890677,0.46269673877416373,0.8645274946039717,0.20091537791490396,0.40183075582980793,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,cvar_loss,64,58,5.032705065011373,-5.100970124554956,15.166380254577703,10.133675189566329,20.267350379132658,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,selected_reversal_change,64,58,0.39655172413793105,0.23100494798588042,0.5897513852768524,0.179373218645486,0.358746437290972,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,allocation_l1,64,64,0.7343875580048959,0.4762987514645358,0.9924763645452559,0.25808880654036004,0.5161776130807201,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,cvar_loss,64,64,-0.9768699107931749,-13.811093198649008,11.857353377062658,12.834223287855833,25.668446575711666,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,selected_reversal_change,64,64,0.1875,0.08385950003967485,0.3678044894041854,0.14197249468225528,0.28394498936451057,0.38,True,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,allocation_l1,64,64,0.2327371650466606,0.1318514484257549,0.33362288166756626,0.10088571662090566,0.20177143324181132,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False
