design_id,design_sha256,replication_seed,assumed_family,true_family,risk_limit,policy_status,expected_profit,profit_variance,var_loss,cvar_loss,risk_violation,risk_feasible,hhi,effective_crop_count,tail_coexceedance,allocation_Corn,tail_contribution_Corn,allocation_Soybean,tail_contribution_Soybean,allocation_Winter_Wheat,tail_contribution_Winter_Wheat,reason_code
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225047,clayton,empirical_copula,-105.0,optimal,376.72807537653176,17596.88876920649,-148.53942134891614,-124.83960418705206,0.0,True,0.544227867483862,1.8374656274463068,0.057861328125,0.648707544334277,-20.81449811035041,0.351292455665723,-104.02510607670166,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225048,clayton,empirical_copula,-105.0,optimal,373.8431524481154,15218.084159014481,-162.00133146106768,-158.36202579419086,0.0,True,0.504346779581992,1.9827627348563832,0.057698567708333336,0.45338037118341684,-83.62646963487938,0.5466196288165832,-74.73555615931177,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225049,clayton,empirical_copula,-105.0,optimal,374.4732920168653,17814.80953754275,-148.57682886722182,-124.40392236883348,0.0,True,0.5439056014178949,1.8385543325774236,0.061848958333333336,0.6481647755336857,-19.329887281311898,0.3518352244663143,-105.07403508752161,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225050,clayton,empirical_copula,-105.0,optimal,374.7223447908598,15553.049461490387,-163.57927505928598,-156.25438469551884,0.0,True,0.5096646670124595,1.9620744083787027,0.06689453125,0.4304850123625865,-83.5662170431174,0.5695149876374135,-72.68816765240193,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225051,clayton,empirical_copula,-105.0,optimal,370.6154500610049,15420.842120365898,-160.9091202706864,-159.00569347534125,0.0,True,0.5018938395599661,1.9924532265164818,0.062174479166666664,0.4692279383208871,-88.32509978170594,0.5307720616791128,-70.6805936936357,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225052,clayton,empirical_copula,-105.0,optimal,370.56939383068965,17312.972412529263,-152.5933040715913,-140.22024220910907,0.0,True,0.5161594370968996,1.937385869808805,0.062093098958333336,0.5898872546496433,-18.25954533224888,0.4101127453503567,-121.96069687686024,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225053,clayton,empirical_copula,-105.0,optimal,370.7946655230583,15939.538998029835,-155.96774378213968,-153.70734735813087,0.0,True,0.5033497805801472,1.9866900485134358,0.06673177083333333,0.5409254235173394,-25.008982768195782,0.4590745764826606,-128.6983645899351,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225054,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225055,clayton,empirical_copula,-105.0,optimal,376.1522976784343,14239.736710511095,-167.68375567859908,-154.98310531032317,0.0,True,0.5333178373142841,1.8750544797748818,0.072265625,0.3709305665266094,-67.48280017518877,0.6290694334733906,-87.5003051351345,0.0,-0.0,FEASIBLE
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,202607225056,clayton,empirical_copula,-105.0,infeasible_or_failed,,,,,,,,,,,,,,,,ASSUMED_POLICY_INFEASIBLE
