design_id,design_sha256,experiment_id,contrast_id,metric,check_n,finite_n,estimate,ci_low,ci_high,half_width,interval_width,precision_target,precision_pass,binary_metric,familywise_coverage,multiplicity_count,experiment_stopped_at_check,experiment_stop_reason,all_registered_primary_intervals_pass,evidence_status
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,cvar_loss,64,58,5.032705065011373,-5.100970124554956,15.166380254577703,10.133675189566329,20.267350379132658,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-CLAYTON-T0.50-VS-T0.25,selected_reversal_change,64,58,0.39655172413793105,0.23100494798588042,0.5897513852768524,0.179373218645486,0.358746437290972,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,allocation_l1,64,64,0.7343875580048959,0.4762987514645358,0.9924763645452559,0.25808880654036004,0.5161776130807201,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,cvar_loss,64,64,-0.9768699107931749,-13.811093198649008,11.857353377062658,12.834223287855833,25.668446575711666,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.25-VS-T0.00,selected_reversal_change,64,64,0.1875,0.08385950003967485,0.3678044894041854,0.14197249468225528,0.28394498936451057,0.38,True,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,allocation_l1,64,64,0.2327371650466606,0.1318514484257549,0.33362288166756626,0.10088571662090566,0.20177143324181132,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,cvar_loss,64,64,2.5176013412877016,-2.1451525081709915,7.180355190746395,4.662753849458693,9.325507698917386,12.0,True,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-GAUSSIAN-T0.50-VS-T0.25,selected_reversal_change,64,64,0.28125,0.1483451540065185,0.46781963860418374,0.15973724229883263,0.31947448459766525,0.38,True,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_PASSED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,allocation_l1,64,63,0.7149241755018695,0.44026352687952997,0.989584824124209,0.2746606486223395,0.549321297244679,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,cvar_loss,64,63,1.1124140511487557,-11.148059386223654,13.372887488521165,12.26047343737241,24.52094687474482,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.25-VS-T0.00,selected_reversal_change,64,63,0.19047619047619047,0.08523965495739044,0.37270198173982216,0.14373116339121586,0.2874623267824317,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,allocation_l1,64,61,0.23707344823388013,0.12298816438915053,0.3511587320786097,0.1140852838447296,0.2281705676894592,0.08,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,cvar_loss,64,61,3.343274046502993,-1.6845100044035637,8.37105809740955,5.027784050906557,10.055568101813114,12.0,False,False,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E4,E4-STUDENT_T_DF4-T0.50-VS-T0.25,selected_reversal_change,64,61,0.22950819672131148,0.10977790382703825,0.4184428721467095,0.15433248415983564,0.3086649683196713,0.38,False,True,0.95,18,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,62,44.606852094143136,30.207009502514275,59.006694685772,14.39984259162886,28.79968518325772,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,2,3.217968573262823,-304.0552353461932,310.4911724927189,307.273203919456,614.546407838912,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,62,17.392272584697345,0.4831837577549578,34.30136141163973,16.909088826942387,33.818177653884774,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,17,2.5699789199121095,0.52186216377756,4.618095676046659,2.0481167561345495,4.096233512269099,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,60,17.8994529598369,0.23446414996827158,35.564441769705525,17.66498880986863,35.32997761973726,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-CLAYTON-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,17,1.9618108648002268,-0.019350840082337672,3.9429725696827913,1.9811617048825645,3.962323409765129,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,62,-53.29062248737357,-68.33375807245316,-38.24748690229397,15.043135585079595,30.08627117015919,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,64,58,2.8632955567815923,1.8458996604908537,3.880691453072331,1.0173958962907386,2.034791792581477,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,64,-32.66682434645955,-46.53290323960634,-18.800745453312754,13.866078893146796,27.73215778629359,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,54,1.883732944890293,0.9880712491613164,2.7793946406192696,0.8956616957289767,1.7913233914579534,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,62,-34.37463626440313,-48.91305933348403,-19.836213195322234,14.538423069080896,29.07684613816179,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-EMPIRICAL_COPULA-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,53,1.7459913367431454,0.948528488759527,2.5434541847267638,0.7974628479836184,1.5949256959672369,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,62,-21.44702464392942,-39.16064446635647,-3.7334048215023685,17.713619822427052,35.427239644854104,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,64,44,2.3695706524331683,1.290331785012855,3.448809519853482,1.0792388674203133,2.1584777348406265,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,64,33.33272880053423,19.50155111375053,47.163906487317924,13.831177686783699,27.662355373567397,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,3,3.4030974230131505,-39.305104307269474,46.111299153295775,42.708201730282624,85.41640346056525,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,cvar_loss,64,62,-2.914606344993589,-15.591821350892062,9.762608660904885,12.677215005898473,25.354430011796946,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-GAUSSIAN-ASSUMED-STUDENT_T_DF4-VS-CORRECT,feasible_regret,64,33,1.4127923641071283,0.30822253495396956,2.517362193260287,1.1045698291531587,2.2091396583063174,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,cvar_loss,64,60,-19.734248298512412,-38.90551918446837,-0.5629774125564566,19.171270885955956,38.34254177191191,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-CLAYTON-VS-CORRECT,feasible_regret,64,45,2.4620885624542765,1.3081733484695213,3.616003776439032,1.1539152139847553,2.3078304279695105,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,cvar_loss,64,62,32.81254397214854,18.643846462723307,46.981241481573775,14.168697509425233,28.337395018850465,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-EMPIRICAL_COPULA-VS-CORRECT,feasible_regret,64,2,7.902411227669091,-0.7238251925960562,16.52864764793424,8.626236420265148,17.252472840530295,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,cvar_loss,64,62,2.671850702426766,-9.798238920154533,15.141940325008067,12.4700896225813,24.9401792451626,12.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E5,E5-TRUE-STUDENT_T_DF4-ASSUMED-GAUSSIAN-VS-CORRECT,feasible_regret,64,29,2.4037891466490717,0.6710617953504014,4.136516497947742,1.7327273512986703,3.4654547025973406,10.0,False,False,0.95,24,True,MAXIMUM_REACHED_PRECISION_FAILED,False,PRECISION_FAILED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,E6-DOMINATED_OPTION_NULL-QXF,information_interaction,16,16,0.0,0.0,0.0,0.0,0.0,1.0,True,False,0.95,3,True,PRECISION_ACHIEVED,True,PRECISION_PASSED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,E6-ROBUST_OPTION_SUBSTITUTES-QXF,information_interaction,16,16,-3.1137036357536347,-3.4760100141961794,-2.75139725731109,0.3623063784425446,0.7246127568850892,1.0,True,False,0.95,3,True,PRECISION_ACHIEVED,True,PRECISION_PASSED
CRR-STAGEII-CONFIRM-2026-07-22,21c5b970e734ed79636df2f3882d4d85460c5efa40b88e59b9b9a3f34a25c0ff,E6,E6-SPECIALIZATION_UNLOCKS-QXF,information_interaction,16,16,3.257760662126386,2.787915796354234,3.727605527898538,0.46984486577215173,0.9396897315443035,1.0,True,False,0.95,3,True,PRECISION_ACHIEVED,True,PRECISION_PASSED
